id,name,tag,lon,lat,culture,religion,trade_goods,development
36,36 - Estland,EST,24.194518716577562,58.84818727824902,estonian,catholic,grain,13
360,360 - Qena,EGY,32.267045454545496,26.50235311483648,al_misr_arabic,sunni,livestock,3
361,361 - Cairo,EGY,30.511363636363654,29.95723399184397,al_misr_arabic,sunni,cloth,3
362,362 - Rosetta,EGY,29.786931818181813,31.363759714740638,al_misr_arabic,sunni,grain,3
363,363 - Damietta,EGY,30.809659090909093,31.237921142686993,al_misr_arabic,sunni,grain,3
364,364 - Gaza,EGY,33.11079545454544,31.10300918093293,al_suryah_arabic,sunni,salt,3
365,365 - Sinai,EGY,33.31168831168833,29.568792148075367,bedouin_arabic,sunni,gems,3
366,366 - The Canarias,ESP,-14.975649350649348,28.80386196257004,berber,animism,unknown,3
367,367 - The Azores,PRT,-26.62743506493507,37.68502895545893,berber,animism,fish,6
368,368 - Madeira,PRT,-17.642045454545467,32.850012496592,berber,animism,unknown,6
369,369 - Orkney,UKG,-3.5795454545454675,58.85688287843392,norwegian,catholic,fish,3
37,37 - Livland,LAT,24.572849025974023,57.69630924795779,latvian,catholic,livestock,13
370,370 - Reykjavik,IS1,-21.61177832830677,67.10922802579377,icelandic,catholic,fish,30
371,371 - Akureyri,IS1,-17.392871900826435,67.31894139010564,icelandic,catholic,fish,30
372,372 - Tyrone,IRL,-7.752272727272725,54.15196612605892,irish,catholic,wool,6
373,373 - Meath,IRL,-7.068850267379673,53.293490420172844,irish,catholic,livestock,6
374,374 - Leinster,IRL,-7.1803977272727195,52.255179674514636,irish,catholic,livestock,6
375,375 - Munster,IRL,-9.415106951871678,52.60515488054913,irish,catholic,fish,6
376,376 - Connaught,IRL,-10.003551136363626,53.375108266565746,irish,catholic,livestock,6
377,377 - Aleppo,SYR,36.54486677115989,36.12342349311963,al_suryah_arabic,sunni,silk,8
378,378 - Tripoli,LBN,35.37433155080214,34.63054975889561,al_suryah_arabic,shiite,grain,24
379,379 - Jerusalem,EGY,34.22483766233768,31.145419549328302,al_suryah_arabic,sunni,grain,3
38,38 - Riga,LAT,23.848140495867767,56.70175502370469,baltic_german,catholic,naval_supplies,13
380,380 - Al Karak,ISR,35.32244318181819,31.378136393166074,bedouin_arabic,sunni,grain,38
381,381 - Ajlun,PSE,35.35714285714286,32.28338565134708,al_suryah_arabic,sunni,grain,68
382,382 - Damascus,LBN,35.677447552447546,33.45025907773907,al_suryah_arabic,sunni,iron,24
383,383 - Tabuk,SAU,35.980113636363626,28.761697204628703,bedouin_arabic,sunni,livestock,3
384,384 - Medina,SAU,38.652871621621614,25.841726922862243,hejazi_culture,sunni,cloth,3
385,385 - Mecca,SAU,39.34303977272725,22.64176816528449,hejazi_culture,sunni,incense,3
386,386 - Asir,SAU,42.41368006993005,20.058186074769658,hejazi_culture,shiite,coffee,3
387,387 - Mokha,YEM,43.10064935064935,14.388008227758505,yemeni_culture,sunni,coffee,5
388,388 - Aden,YEM,45.02130681818184,14.879658589259776,yemeni_culture,sunni,incense,5
389,389 - Mukalla,YEM,47.14772727272728,15.68588114396983,yemeni_culture,sunni,incense,5
39,39 - Kurland,LAT,21.20911862527717,56.66726648678001,latvian,catholic,naval_supplies,13
390,390 - Sanaa,YEM,43.292045454545445,16.61210777646008,yemeni_culture,shiite,wool,5
391,391 - Najran,SAU,44.34316222570533,18.89166178647156,yemeni_culture,shiite,cloth,3
392,392 - Al-Arid,SAU,46.28592914438502,25.290493247285724,bedouin_arabic,sunni,livestock,3
393,393 - Jabal Shammar,SAU,40.891596889952154,27.639859811579193,bedouin_arabic,sunni,grain,3
394,394 - El Catif,SAU,47.67089160839163,27.55559533773885,gulf_arabic,shiite,fish,3
395,395 - Qatar,QAT,50.09107620320856,25.42098412613209,gulf_arabic,shiite,gems,71
396,396 - Bahrain,BHR,49.85795454545456,26.546482421548,gulf_arabic,shiite,gems,66
397,397 - Abu Dhabi,ARE,52.758116883116884,24.322629472609854,gulf_arabic,shiite,livestock,19
398,398 - Qawasim,ARE,54.75568181818184,25.253216568593487,gulf_arabic,ibadi,livestock,19
399,399 - Suhar,OMN,55.81853693181819,24.718680689893745,omani_culture,ibadi,grain,9
4,4-Bergslagen,SWE,14.853896103896119,59.9638213029977,swedish,catholic,iron,4
40,40 - Memel,RUS,21.15767045454544,54.906463295250326,lithuanian,catholic,livestock,3
400,400 - Muscat,OMN,57.662978468899524,23.812267456555823,omani_culture,ibadi,gems,9
401,401 - Dhofar,OMN,53.348011363636374,18.492592112941267,mahri_culture,sunni,incense,9
402,402 - Mahra,YEM,50.24147727272725,16.790315748139875,mahri_culture,sunni,incense,5
4020,4020 - Comoros,CMO,43.37293388429751,-10.351763154992,madagasque,sunni,unknown,57
4021,4021 - Antankara,MDG,48.513986013986,-11.697790071022695,madagasque,shamanism,slaves,5
4022,4022 - Iboina,MDG,46.738636363636346,-13.433743602800007,madagasque,shamanism,slaves,5
4023,4023 - Tsimihety,MDG,47.295048701298725,-14.779943148816372,madagasque,shamanism,slaves,5
4024,4024 - Maroantsetra,MDG,48.81435528756958,-13.813354470192138,madagasque,shamanism,slaves,5
4025,4025 - Vatomandry,MDG,47.889204545454504,-17.603898094141684,madagasque,shamanism,slaves,5
4026,4026 - Antemoro,MDG,46.93295454545455,-21.206205893118806,madagasque,sunni,slaves,5
4027,4027 - Betsileo,MDG,45.64275568181816,-19.940229753438913,madagasque,shamanism,slaves,5
4028,4028 - Mahafaly,MDG,43.69903074866309,-23.4933018233651,madagasque,shamanism,slaves,5
4029,4029 - Antanosy,MDG,45.475568181818176,-23.705871288649007,madagasque,sunni,slaves,5
403,403 - Nizwa,OMN,56.07007575757575,23.186931381907513,omani_culture,ibadi,wool,9
4030,4030 - Bara,MDG,45.18699118046132,-21.909719459190626,madagasque,shamanism,grain,5
4031,4031 - Antsalova,MDG,44.08216783216787,-17.61356427809413,madagasque,shamanism,slaves,5
4032,4032 - Fiherana,MDG,43.44460227272725,-21.744344931748245,madagasque,shamanism,fish,5
4033,4033 - Al Qadirif,SDN,34.43421895006401,14.272104572127489,nubian,sunni,ivory,3
4034,4034 - Makua,MOZ,37.47225158562367,-13.469771055998166,makua,shamanism,ivory,7
4035,4035 - Ngindo,TZA,37.89569805194802,-11.053360706337997,makua,shamanism,unknown,4
4036,4036 - Wayao,TZA,36.208133971291886,-10.441419928675074,makua,shamanism,unknown,4
4037,4037 - Katsekera,MWI,34.66231921487602,-11.171622681107095,nyasa,shamanism,ivory,18
4038,4038 - Lolo,MWI,35.254261363636346,-14.576236755335373,nyasa,shamanism,ivory,18
4039,4039 - Lundu,MWI,33.08660933660934,-13.412810742759063,nyasa,shamanism,cloth,18
404,404 - Liwa,ARE,53.30620393120395,23.580808798172896,gulf_arabic,sunni,spices,19
4040,4040 - Kalonga,MWI,33.544616244411316,-12.255235002582054,nyasa,shamanism,iron,18
4041,4041 - Kinga,TZA,35.15364100185528,-6.8176491287077,bena,shamanism,unknown,4
4042,4042 - Makonde,TZA,36.725497159090935,-8.16293146030928,makua,shamanism,unknown,4
4043,4043 - Phangwa,TZA,34.92720170454547,-8.987091576634072,nyasa,shamanism,unknown,4
4044,4044 - Ngonde,TZA,32.769886363636346,-7.737850325432305,nyasa,shamanism,ivory,4
4045,4045 - Tumbuka,ZMB,32.75795454545454,-9.68826918041168,nyasa,shamanism,gems,7
4046,4046 - Lala,ZMB,29.159527972027945,-12.125876548732592,bemba,shamanism,unknown,7
4047,4047 - Nsenga,ZMB,31.390754132231393,-12.009363197985707,nyasa,shamanism,livestock,7
4048,4048 - Lomwe,MOZ,35.988636363636374,-12.351366710258716,makua,shamanism,ivory,7
4049,4049 - Ibo,TZA,39.271129261363654,-10.415640770428254,swahili,sunni,ivory,4
405,405 - Tadmor,SYR,38.09659090909091,34.35232594251448,bedouin_arabic,sunni,livestock,8
4050,4050 - Luangwa,ZMB,30.87357954545456,-9.799669831775887,bemba,shamanism,unknown,7
4051,4051 - Ewaso Ngiro,KEN,39.43020402892563,2.1634414865926175,somali,sunni,unknown,7
4052,4052 - Dawa,ETH,40.03572232223223,4.342260967978291,somali,sunni,unknown,3
4053,4053 - Turkana,KEN,34.77272727272725,3.7975397612314055,acholi,shamanism,unknown,7
4054,4054 - Kuria,KEN,34.97088068181819,0.9540409541628634,masaba,shamanism,unknown,7
4055,4055 - Shamba,TZA,35.74096497764532,-2.592837448223591,swahili,shamanism,unknown,4
4056,4056 - Gogo,TZA,33.127680102915946,-4.129286063166219,takama,shamanism,unknown,4
4057,4057 - Nyatura,TZA,34.08025568181816,-2.959553042489631,takama,shamanism,unknown,4
4058,4058 - Zigua,TZA,35.51904176904179,-4.599429264871048,swahili,shamanism,unknown,4
4059,4059 - Shaga,KEN,34.024762550881945,-0.5552998510870566,masaba,shamanism,unknown,7
406,406 - As Sahiliyah,IRQ,41.65235200845666,34.15036742813369,al_iraqiya_arabic,sunni,livestock,5
4060,4060 - Kikuyu,KEN,36.3841955741627,2.6036015361317197,bantu,shamanism,unknown,7
4061,4061 - Buzinza,TZA,32.41419294990726,-1.3102263396871194,takama,shamanism,iron,4
4062,4062 - Basoga,UGA,33.279545454545456,2.687767302929714,masaba,shamanism,fish,19
4063,4063 - Karagwe,UGA,30.50214987714986,-0.2790760290202883,ganda,shamanism,iron,19
4064,4064 - Buganda,UGA,31.127622377622373,1.8718145309656222,ganda,shamanism,salt,19
4065,4065 - Bunyoro,COD,30.745738636363654,2.9448921732392677,ganda,shamanism,salt,3
4066,4066 - Ndorwe,COD,29.513974201474184,1.314828103505505,ganda,shamanism,grain,3
4067,4067 - Nduga,COD,29.20454545454544,-0.0933725779284913,rwandan,shamanism,iron,3
4068,4068 - Buzozo,COD,28.042816558441558,-1.1941267397352675,rwandan,shamanism,grain,3
4069,4069 - Bushubi,UGA,29.810175619834723,-1.277640027568836,rwandan,shamanism,grain,19
407,407 - Ar Raqqa,SYR,38.761363636363626,35.91398410825149,al_suryah_arabic,sunni,livestock,8
4070,4070 - Nkoma,RWA,29.339488636363654,-2.3225102854510595,rwandan,shamanism,iron,70
4071,4071 - Buyogoma,TZA,31.09375,-2.153570955747014,rwandan,shamanism,grain,4
4072,4072 - Ruguru,BDI,30.31249999999997,-3.706657946306464,rwandan,shamanism,salt,67
4073,4073 - Hehe,TZA,32.948863636363654,-5.853217306260163,bena,shamanism,unknown,4
4074,4074 - Pubungo,SDN,31.42507928118394,4.45979446283593,acholi,shamanism,livestock,3
4075,4075 - Lango,SDN,33.01948051948048,4.29566621345208,acholi,shamanism,unknown,3
4076,4076 - Muhambwe,TZA,31.94151884700665,-3.3958352556728784,takama,shamanism,unknown,4
4077,4077 - Rukwa,TZA,30.978409090909082,-5.940414457141287,bena,shamanism,unknown,4
4078,4078 - Mayumba,GAB,9.994419642857139,-0.5061204904749559,kongolese,shamanism,ivory,22
4079,4079 - Ngoyo,COG,12.355205278592365,-3.5196224249050374,kongolese,shamanism,ivory,23
408,408 - Basra,IRQ,46.97240259740258,30.403919759521933,al_iraqiya_arabic,shiite,salt,5
4080,4080 - Soyo,AGO,12.503665689149528,-4.834070189299595,kongolese,shamanism,slaves,6
4081,4081 - Tyo,COG,15.865056818181813,-2.272852001642377,kongolese,shamanism,spices,23
4082,4082 - Kasanje,AGO,17.691761363636374,-8.353860688775526,mbangala,shamanism,slaves,6
4083,4083 - Shinje,COD,18.462605708245235,-6.929115642755562,mbangala,shamanism,slaves,3
4084,4084 - Malem,AGO,16.64214691558442,-9.53628095108354,mbangala,shamanism,slaves,6
4085,4085 - Yaka,COD,16.669892607392597,-4.120113448971097,yaka,shamanism,slaves,3
4086,4086 - Nunu,COD,18.3122009569378,-2.0511330676801407,kuba,shamanism,tropical_wood,3
4087,4087 - Kumbana,COD,18.74016608391608,-4.692443405649925,yaka,shamanism,slaves,3
4088,4088 - Munene,COD,20.56250000000003,-3.9433830110222914,kuba,shamanism,spices,3
4089,4089 - Kuba,COD,21.6501280409731,-2.2984668592185074,kuba,shamanism,cloth,3
409,409 - Hillah,IRQ,42.82670454545456,32.850012496592,al_iraqiya_arabic,shiite,wool,5
4090,4090 - Songye,COD,23.643048128342258,-3.266871870642021,luba,shamanism,grain,3
4091,4091 - Mpasu,COD,21.010375494071155,-5.942602024115629,lunda,shamanism,spices,3
4092,4092 - Rund,AGO,21.24076704545456,-7.589854086102875,lunda,shamanism,ivory,6
4093,4093 - Lwena,AGO,21.12773302646721,-9.044967158280045,lunda,shamanism,ivory,6
4094,4094 - Chokwe,AGO,20.65758689839572,-10.584796423043457,chokwe,shamanism,ivory,6
4095,4095 - Ishindi,COD,23.047889610389632,-10.7279306419683,chokwe,shamanism,ivory,3
4096,4096 - Kalundwe,COD,23.10329417773238,-5.450705300598415,luba,shamanism,livestock,3
4097,4097 - Luba,COD,25.16639610389612,-5.066076480277502,luba,shamanism,iron,3
4098,4098 - Upemba,COD,25.230681818181807,-7.036026521127624,luba,shamanism,salt,3
4099,4099 - Hemba,COD,27.30681818181816,-4.859075245858506,luba,shamanism,iron,3
41,41 - Konigsberg,POL,20.248033216783227,54.266761032830175,prussian,catholic,gems,3
410,410 - Baghdad,IRQ,43.753551136363654,33.36454477013665,al_iraqiya_arabic,sunni,cloth,5
4100,4100 - Luapala,COD,27.85037878787881,-7.427026047989713,luba,shamanism,copper,3
4101,4101 - Lualaba,COD,25.911333732057443,-8.766077202597401,luba,shamanism,salt,3
4102,4102 - Bemba,ZMB,29.408680880974686,-8.906767042352314,bemba,shamanism,unknown,7
4103,4103 - Tabwa,COD,29.241071428571445,-6.332816197626116,luba,shamanism,copper,3
4104,4104 - Lamba,COD,27.539310253699767,-10.872105642000236,bemba,shamanism,unknown,3
4105,4105 - Kusu,COD,25.75821560196559,-2.896076541601431,luba,shamanism,livestock,3
4106,4106 - Lenje,ZMB,26.64514462809919,-13.645057923925833,bemba,shamanism,unknown,7
4107,4107 - Kanongesha,COD,23.96498771498773,-9.207808422396482,luba,shamanism,copper,3
4108,4108 - Kaonde,ZMB,25.303475935828885,-11.601798579410882,bemba,shamanism,unknown,7
4109,4109 - Lega,COD,27.4930317324185,-2.380495370770376,luba,shamanism,unknown,3
411,411 - Mosul,IRQ,42.35529119318181,36.312632451478855,kurdish,sunni,cloth,5
4110,4110 - Sutherland,UKG,-5.1903409090909065,57.788841202003375,highland_scottish,catholic,grain,3
4111,4111 - Saintonge,FRA,-1.2528409090909065,45.41166112580912,cosmopolitan_french,catholic,grain,3
4112,4112 - Cahors,FRA,0.6624483471074711,43.991814270997516,gascon,catholic,wine,3
4113,4113 - Rovaniemi,FIN,25.166630244755254,66.8932700690186,finnish,catholic,fur,6
4114,4114 - Northern Lappmarks,SWE,20.01593680709533,68.02786595668769,sapmi,catholic,unknown,4
4115,4115 - Mazyr,BLR,29.59772727272724,51.761918952997256,byelorussian,orthodox,grain,6
4116,4116 - Upper Oka,RUS,35.22199675324674,52.86180554028016,ryazanian,orthodox,grain,3
4117,4117 - Bezhetsk,RUS,36.33006198347107,57.73402490487516,novgorodian,orthodox,naval_supplies,3
4118,4118 - Desmond,IRL,-9.005681818181813,51.885532843303,irish,catholic,copper,6
4119,4119 - Sligo,IRL,-8.871047430830032,53.626556698402624,irish,catholic,naval_supplies,6
412,412 - Khuzestan,IRN,48.26704545454547,31.133425577695817,al_iraqiya_arabic,shiite,sugar,3
4120,4120 - Kildare,IRL,-7.6704545454545325,52.848095379943,irish,catholic,grain,6
4121,4121 - Ulster,UKG,-6.732954545454561,54.344806059300886,irish,catholic,grain,3
4122,4122 - Shenkursk,RUS,41.31893382352939,62.399928667092325,novgorodian,orthodox,fur,3
4123,4123 - Birkaland,FIN,23.015625,61.82074715135151,finnish,catholic,fur,6
4124,4124 - Kovero,FIN,29.075220488466755,63.2379871926324,karelian,orthodox,fur,6
4125,4125 - Szolnok,HUN,19.801136363636374,47.264136757800834,hungarian,catholic,livestock,11
4126,4126 - Bacs,YUG,18.909801136363654,45.68376375669766,hungarian,catholic,livestock,5
4127,4127 - Turda,ROU,23.25200534759358,46.5846843165956,transylvanian,orthodox,salt,5
4128,4128 - Kiralyfold,ROU,24.025843108504404,45.50476012730657,transylvanian,catholic,cloth,5
4129,4129 - UstVym,RUS,48.51613636363635,61.8895614378449,uralic,orthodox,fur,3
413,413 - Lorestan,IRN,48.0886363636364,33.25212714228523,luri,shiite,grain,3
4130,4130 - Somerset,UKG,-3.502840909090935,50.70359281992112,english,catholic,wool,3
4131,4131 - Mutsu,JPN,140.1873907342657,39.868433120852494,togoku,shinto,livestock,3
414,414 - Hamadan,IRN,48.435314685314694,34.626388467514225,luri,sunni,cloth,3
4141,4141 - Ditmarschen,DEU,8.642045454545439,53.72868729175612,lower_saxon,catholic,grain,3
4142,4142 - Aarhus,DNK,9.460227272727252,55.97121522373973,danish,catholic,naval_supplies,9
4143,4143 - Smalenene,NOR,10.702110389610368,59.39792556468088,norwegian,catholic,naval_supplies,7
4144,4144 - Bratsberg,NOR,8.272372159090907,59.190652155712826,norwegian,catholic,naval_supplies,7
4145,4145 - Agdesiden,NOR,6.994724025974023,58.34215940642674,norwegian,catholic,iron,7
4147,4147 - Rostov,RUS,38.00870028409091,56.75923629739393,russian,orthodox,grain,3
4148,4148 - Luki,RUS,29.447062084257198,56.63526428623892,novgorodian,orthodox,naval_supplies,3
4149,4149 - Kolding,DNK,8.739669421487577,55.50477767554733,danish,catholic,livestock,9
415,415 - Shahrizor,IRQ,43.72159090909091,35.17525058846864,kurdish,sunni,grain,5
4150,4150 - Evora,PRT,-8.332902892561975,38.681135023223135,portugese,catholic,wine,6
4151,4151 - Inari,FIN,25.810270425776764,69.1116977236564,sapmi,catholic,fur,6
4152,4152 - Kajaani,FIN,27.879723837209326,65.4865120201728,sapmi,catholic,fur,6
4158,4158 - Janjero,ETH,36.53925619834709,9.69081173836387,sidamo,shamanism,slaves,3
416,416 - Tabriz,IRN,45.78671328671328,37.85946804844468,azerbaijani,shiite,silk,3
4163,4163 - Elfsborg,SWE,12.168856534090907,57.52998443196174,swedish,catholic,grain,4
4164,4164 - Dal,SWE,11.390625,58.801439894576916,swedish,catholic,naval_supplies,4
4165,4165 - Goinge,SWE,13.329545454545439,55.733475503983556,danish,catholic,livestock,4
4166,4166 - Tioharad,SWE,13.617613636363643,56.69085248311707,swedish,catholic,naval_supplies,4
417,417 - Lahijan,IRN,49.24431818181819,36.8773606243,mazandarani,shiite,silk,3
4171,4171 - Abarquh,IRN,52.63465909090911,31.492395427428043,persian,sunni,livestock,3
4173,4173 - Syrmia,YUG,18.883928571428584,44.932748166509036,serbian,orthodox,grain,5
4174,4174 - Durres,ALB,18.92045454545456,40.70602519575902,albanian,orthodox,salt,13
4175,4175 - Lezhe,ALB,19.34050324675323,41.67318291213608,albanian,orthodox,wool,13
4176,4176 - Branicevo,YUG,20.817882775119614,44.009215751462236,serbian,orthodox,livestock,5
418,418 - Diyarbakir,TU1,39.38252005347593,37.85616164546361,kurdish,sunni,livestock,3
4180,4180 - Hyuga,JPN,130.35511363636363,32.17089471375189,kyushuan,shinto,livestock,3
4181,4181 - Higo,JPN,129.74868881118886,32.65228391426432,kyushuan,shinto,fish,3
4182,4182 - Hizen,JPN,129.22159090909093,33.149535136983516,kyushuan,shinto,naval_supplies,3
4183,4183 - Iwami,JPN,131.3474025974026,34.828408442474036,japanese,shinto,fish,3
4184,4184 - Bizen,JPN,133.02427685950414,34.90273714676205,japanese,shinto,iron,3
4185,4185 - Tango,JPN,134.2694805194805,35.25198642215861,japanese,shinto,fish,3
4186,4186 - Iyo,JPN,132.04803719008265,33.68523904547845,japanese,shinto,copper,3
4187,4187 - Kii,JPN,134.6022727272727,33.84670711884088,japanese,shinto,naval_supplies,3
4188,4188 - Shinano,JPN,137.1306818181818,36.056313017466,togoku,shinto,livestock,3
4189,4189 - Sagami,JPN,138.0681818181818,35.085688070086995,togoku,shinto,iron,3
419,419 - Yerevan,TU1,43.73808651026397,39.959535047616015,armenian,coptic,wine,3
4190,4190 - Shimousa,JPN,139.25071022727275,35.48230674904043,togoku,shinto,fish,3
4191,4191 - Shimotsuke,JPN,138.95454545454544,36.73742450548755,togoku,shinto,grain,3
4192,4192 - Ugo,JPN,139.3814566115703,39.62375249421488,togoku,shinto,fish,3
4193,4193 - Oshima,JPN,139.28267045454544,41.74624877088699,togoku,shinto,fish,3
4194,4194 - Yongping,CHN,117.79545454545462,39.95820278901808,chihan,confucianism,grain,3
4195,4195 - Zhending,CHN,113.86363636363637,38.07436809897391,chihan,confucianism,grain,3
4196,4196 - Haizhou,CHN,118.10064935064935,34.626388467514225,jianghuai,confucianism,fish,3
4197,4197 - Huangzhou,CHN,114.28977272727275,31.154908793270664,hubei,confucianism,grain,3
4198,4198 - Fengxiang,CHN,106.50852272727269,34.6546835438419,xibei,confucianism,grain,3
4199,4199 - Tongren,CHN,107.38636363636363,28.594150860327424,miao,animism,tea,3
42,42 - Warmia,POL,19.77272727272728,53.64593600899022,prussian,catholic,naval_supplies,3
420,420 - Ganja,ARM,45.36027892561984,40.430687220541714,azerbaijani,shiite,cotton,33
4200,4200 - Hulan,CHN,125.6498579545455,46.42173934144918,manchu,tengri_pagan_reformed,livestock,3
4201,4201 - Jianzhou,CHN,125.50568181818176,42.08003772332003,manchu,confucianism,fur,3
4202,4202 - Taining,CHN,122.25852272727275,44.889669383872,chahar,vajrayana,livestock,3
4203,4203 - Ju Ud,CHN,118.33198051948051,43.944135798407395,mongol,vajrayana,livestock,3
4204,4204 - Anding,CHN,96.328125,38.23264097194678,oirats,vajrayana,livestock,3
4205,4205 - Nagchu,CHN,91.83068181818186,31.89933314907619,tibetan,vajrayana,livestock,3
4206,4206 - Balikul,CHN,92.48106060606062,43.76546115205675,oirats,tengri_pagan_reformed,livestock,3
4207,4207 - Turpan,CHN,88.92010163749296,41.95766029234691,uyghur,tengri_pagan_reformed,wine,3
4208,4208 - Qurqara-usu,CHN,82.93114973262033,43.80781391657839,uyghur,sunni,grain,3
4209,4209 - Maralbexi,CHN,77.74745813397129,39.08454852429704,uyghur,sunni,wool,3
421,421 - Shirvan,AZE,48.19602272727275,39.60337836249464,azerbaijani,sunni,silk,14
4210,4210 - Yangi Hissar,TJK,74.57749032882012,37.87928518431652,uyghur,sunni,wool,14
4211,4211 - Dazhou,CHN,107.24025974025972,31.888116996088236,sichuanese,confucianism,grain,3
4212,4212 - Jiazhou,CHN,102.56908574380168,30.131514996051614,sichuanese,confucianism,tea,3
4213,4213 - Luzhou,CHN,104.0542521994135,29.255092895327778,sichuanese,confucianism,grain,3
4214,4214 - Kalar,RUS,137.61240118577075,51.33267200328594,nivkh,tengri_pagan_reformed,fur,3
4215,4215 - Fudali,RUS,135.18356643356645,49.213268245871596,manchu,tengri_pagan_reformed,naval_supplies,3
4216,4216 - Ulch,RUS,137.66708096590912,49.32225469660841,manchu,tengri_pagan_reformed,fish,3
4217,4217 - Pijin,RUS,134.0021306818182,46.05036087519149,manchu,tengri_pagan_reformed,naval_supplies,3
4218,4218 - Buteha,CHN,122.60795454545456,48.666562375251544,chahar,tengri_pagan_reformed,livestock,3
4219,4219 - Bayan Tumen ,MGL,115.85247139224413,46.86954397074376,khalkha,tengri_pagan_reformed,livestock,3
422,422 - Imereti,GEO,42.15553977272725,42.010264148758154,georgian,orthodox,cloth,13
4220,4220 - Khiagt,MGL,105.95019342359768,49.46703180348891,khalkha,tengri_pagan_reformed,fur,3
4221,4221 - Dundgovi,MGL,105.3597946797521,45.23319607670268,khalkha,tengri_pagan_reformed,livestock,3
4222,4222 - Ulaangom,MGL,91.44477739726034,49.22091614580102,oirats,tengri_pagan_reformed,livestock,3
4223,4223 - Hetao,CHN,106.99061264822137,39.51235636663497,mongol,vajrayana,livestock,3
4227,4227 - Daegu,SKR,127.22727272727275,35.371333215140865,korean,confucianism,paper,7
4228,4228 - Naju,SKR,126.03609625668452,34.86760044300383,korean,confucianism,paper,7
4229,4229 - Chungju,SKR,126.9808884297521,36.457252411468005,korean,confucianism,cotton,7
423,423 - Tblisi,ARM,43.99005681818181,41.070028223294074,georgian,orthodox,dyes,33
4230,4230 - Suwon,SKR,126.30681818181819,37.0696095845773,korean,confucianism,chinaware,7
4231,4231 - Haeju,NKR,125.45903110047846,38.3625755915313,korean,confucianism,naval_supplies,9
4232,4232 - Ganggye,NKR,125.62159090909091,40.70014839624112,korean,confucianism,fur,9
4236,4236 - Trencin,SVK,18.115056818181813,48.93464164056847,slovak,catholic,iron,24
4237,4237 - Olomouc,CZE,16.272321428571416,49.49649929172047,czech,hussite,grain,6
4238,4238 - Leignitz,CZE,15.617897727272748,50.46360432684522,schlesian,catholic,glass,6
4239,4239 - Belgrade,YUG,19.129648760330582,44.487102770128,serbian,orthodox,cloth,5
424,424 - Ardabil,IRN,46.85551948051949,38.548797783788,azerbaijani,shiite,dyes,3
4240,4240 - Fejer,HUN,17.386363636363654,46.94698545082199,hungarian,catholic,livestock,11
4241,4241 - Wenden,LAT,25.50917832167832,56.68777726992419,latvian,catholic,livestock,13
4242,4242 - Ula,BLR,28.195187165775366,54.322429371156424,byelorussian,orthodox,iron,6
4243,4243 - Toropets,RUS,31.232517482517494,56.09081211308172,byelorussian,orthodox,grain,3
4244,4244 - Starodub,RUS,31.838197314049552,52.42001194737438,ryazanian,orthodox,grain,3
4245,4245 - Vyazma,RUS,32.95242537313433,54.845516625730404,ryazanian,orthodox,cloth,3
4246,4246 - Mstislav,BLR,30.76704545454544,53.40167996173983,byelorussian,orthodox,wool,6
4247,4247 - Owrucz,UKN,27.479066985645943,50.820220287952,ruthenian,orthodox,grain,3
4248,4248 - Kashin,RUS,36.55138339920947,56.56467726466592,russian,orthodox,livestock,3
4249,4249 - Zubtsov,RUS,34.644886363636346,56.078753145167,russian,orthodox,grain,3
425,425 - Dagestan,AZE,47.926136363636374,41.063185218695885,dagestani,sunni,fish,14
4250,4250 - Mologa,RUS,37.66193181818181,58.004532941152476,russian,orthodox,livestock,3
4251,4251 - Mozhaisk,RUS,34.84090909090909,55.17315226964828,russian,orthodox,grain,3
4252,4252 - Kolomna,RUS,37.37078445747798,54.61248304766896,russian,orthodox,livestock,3
4253,4253 - Yuriev,RUS,38.13100961538461,55.83617192716275,russian,orthodox,salt,3
4254,4254 - Starodub,RUS,41.721256684491976,56.33859633230675,russian,orthodox,grain,3
4255,4255 - Pronsk,RUS,38.424183238636346,52.89607592120575,ryazanian,orthodox,iron,3
4256,4256 - Solvychegodsk,RUS,44.68783033826642,62.968078983128805,novgorodian,orthodox,fur,3
4257,4257 - Mezen,RUS,43.32586226587483,65.60296054383984,novgorodian,orthodox,fish,3
4258,4258 - Onega,RUS,37.80604338842977,63.85713419676964,novgorodian,orthodox,fur,3
4259,4259 - Velsk,RUS,38.42404306220098,60.71645467159455,russian,orthodox,fur,3
426,426 - Amol,IRN,50.59659090909091,36.34039603991565,mazandarani,shiite,silk,3
4260,4260 - Vyshny Volochyok,RUS,33.89404609475031,58.182912159439844,novgorodian,orthodox,naval_supplies,3
4261,4261 - Ustyuzhna,RUS,35.79829545454547,59.32426096198627,novgorodian,orthodox,naval_supplies,3
4262,4262 - Totma,RUS,40.6613372093023,60.28306698529226,russian,orthodox,fur,3
4263,4263 - Sol Galitskaya,RUS,41.76420454545456,59.0620509586352,russian,orthodox,grain,3
4264,4264 - Tetyushi,RUS,47.49483471074379,55.01769769156895,kazani,sunni,grain,3
4265,4265 - Ar Chally,RUS,52.56206768774703,54.79552618852327,kazani,sunni,grain,3
4266,4266 - Izhkar,RUS,52.035735645933016,57.71380669413469,uralic,tengri_pagan_reformed,iron,3
4267,4267 - Bolgar,RUS,48.83522727272725,53.84100697126179,kazani,sunni,iron,3
4268,4268 - Aqaba,EGY,34.5228564049587,29.336210386542376,bedouin_arabic,sunni,fish,3
