province_id,name,owner,controller,core,culture,religion,capital,trade_goods,base_tax,base_production,base_manpower,is_city,hre,center_of_trade,native_size,native_ferocity,native_hostileness,source,verification_notes
2475,Tibesti,CDD,CDD,CDD,toubou,sunni,Bardai,grain,1,1,1,yes,no,0,90,2,9,et:history/provinces/2475 - Tibesti.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2476,Kumeyaay,USA,USA,USA,british_californian,catholic,San Diego,grain,16,17,16,yes,no,0,5,1,2,et:history/provinces/2476 - Kumeyaay.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2477,Yuki,USA,USA,USA,british_californian,protestant,Eureka,fish,5,5,4,yes,no,0,5,1,2,et:history/provinces/2477 - Yuki.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2478,Tachi,USA,USA,USA,british_californian,catholic,Bakersfield,coal,11,14,10,yes,no,0,5,1,2,et:history/provinces/2478 - Tachi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2479,Maidu,USA,USA,USA,british_californian,protestant,Sacramento,glass,19,18,17,yes,no,0,5,1,2,et:history/provinces/2479 - Maidu.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2480,Shasta,USA,USA,USA,british_californian,protestant,Redding,wool,4,4,3,yes,no,0,5,1,2,et:history/provinces/2480 - Shasta.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2481,Klamath,USA,USA,USA,british_californian,protestant,Medford,grain,6,6,4,yes,no,0,5,1,2,et:history/provinces/2481 - Klamath.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2482,Kalapuya,USA,USA,USA,british_californian,protestant,Salem,fur,8,8,6,yes,no,0,5,1,2,et:history/provinces/2482 - Kalapuya.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2483,Umatila,USA,USA,USA,british_californian,protestant,La Grande,grain,4,4,3,yes,no,0,5,1,2,et:history/provinces/2483 - Umatila.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2484,Quileute,USA,USA,USA,british_californian,protestant,Port Angeles,fish,6,5,4,yes,no,0,5,1,2,et:history/provinces/2484 - Quileute.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2485,Chehalis,USA,USA,USA,british_californian,protestant,Olympia,grain,11,11,10,yes,no,0,5,1,2,et:history/provinces/2485 - Chehalis.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2486,Yakima,USA,USA,USA,british_californian,protestant,Yakima,fur,5,4,3,yes,no,0,5,1,2,et:history/provinces/2486 - Yakima.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2487,Spokane,USA,USA,USA,british_californian,protestant,Spokane,fur,10,10,9,yes,no,0,5,1,2,et:history/provinces/2487 - Spokane.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2488,Palus,USA,USA,USA,british_californian,protestant,Kennewick,fur,5,5,4,yes,no,0,5,1,2,et:history/provinces/2488 - Palus.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2489,Bogohue,USA,USA,USA,british_californian,catholic,Twin Falls,naval_supplies,4,4,2,yes,no,0,5,1,2,et:history/provinces/2489 - Bogohue.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2490,Goshute,USA,USA,USA,british_californian,catholic,Salt Lake City,salt,12,12,11,yes,no,0,5,1,2,et:history/provinces/2490 - Goshute.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2491,Hualapai,USA,USA,USA,british_californian,protestant,Kingman,wool,3,3,2,yes,no,0,5,1,5,et:history/provinces/2491 - Hualapai.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2492,Chiricahua,USA,USA,USA,british_californian,catholic,Deming,wool,4,4,3,yes,no,0,5,1,2,et:history/provinces/2492 - Chiricahua.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2493,Hopi,USA,USA,USA,british_californian,catholic,Flagstaff,wool,4,4,3,yes,no,0,5,1,2,et:history/provinces/2493 - Hopi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2494,Zuni,USA,USA,USA,british_californian,catholic,Gallup,wool,4,3,3,yes,no,0,0,0,0,et:history/provinces/2494 - Zuni.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2495,Acoma,USA,USA,USA,british_californian,catholic,Socorro,wool,3,2,2,yes,no,0,5,1,2,et:history/provinces/2495 - Acoma.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2496,Jicarilla,USA,USA,USA,british_californian,catholic,Las Vegas,unknown,4,4,3,yes,no,0,5,1,2,et:history/provinces/2496 - Jicarilla.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2497,Lipiyanes,USA,USA,USA,british_louisianan,protestant,Lubbock,coal,4,8,4,yes,no,0,5,1,2,et:history/provinces/2497 - Lipiyanes.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2498,Jumano,USA,USA,USA,iberian_louisianan,catholic,Alpine,grain,3,3,3,yes,no,0,5,1,2,et:history/provinces/2498 - Jumano.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2499,Coahuilteco,USA,USA,USA,iberian_louisianan,catholic,Corpus Christi,wool,9,8,5,yes,no,0,5,1,2,et:history/provinces/2499 - Coahuilteco.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2500,Querecho,USA,USA,USA,british_louisianan,protestant,Abilene,grain,8,8,6,yes,no,0,5,1,2,et:history/provinces/2500 - Querecho.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2501,Piegan,USA,USA,USA,british_californian,protestant,Great Falls,grain,2,2,2,yes,no,0,5,1,2,et:history/provinces/2501 - Piegan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2502,Hiaaninin,USA,USA,USA,british_californian,protestant,Havre,fur,2,2,1,yes,no,0,5,1,2,et:history/provinces/2502 - Hiaaninin.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2503,Ashshipite,USA,USA,USA,british_californian,protestant,Miles City,grain,2,2,2,yes,no,0,5,1,2,et:history/provinces/2503 - Ashshipite.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2504,Eeelalapito,USA,USA,USA,british_californian,protestant,Sheridan,coal,2,2,2,yes,no,0,5,1,2,et:history/provinces/2504 - Eeelalapito.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2505,Tsisistas,USA,USA,USA,british_californian,protestant,Gillette,fur,2,2,1,yes,no,0,5,1,2,et:history/provinces/2505 - Tsisistas.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2506,Wyoming,USA,USA,USA,british_californian,catholic,Rock Springs,grain,2,2,2,yes,no,0,5,1,2,et:history/provinces/2506 - Wyoming.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2507,Baachinena,USA,USA,USA,british_californian,protestant,Fort Collins,grain,4,4,3,yes,no,0,5,1,2,et:history/provinces/2507 - Baachinena.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2508,Skiri,USA,USA,USA,american,protestant,Grand Island,grain,3,3,2,yes,no,0,5,1,2,et:history/provinces/2508 - Skiri.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2509,Utsetha,USA,USA,USA,american,protestant,Joplin,grain,4,4,3,yes,no,0,5,1,2,et:history/provinces/2509 - Utsetha.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2510,Hidatsa,USA,USA,USA,american,protestant,Williston,fur,2,2,1,yes,no,0,5,1,2,et:history/provinces/2510 - Hidatsa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2511,Itscheabine,USA,USA,USA,american,protestant,Minot,fur,2,2,2,yes,no,0,5,1,2,et:history/provinces/2511 - Itscheabine.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2512,Wahpekute,USA,USA,USA,american,protestant,Minneapolis,naval_supplies,14,14,12,yes,no,0,5,1,2,et:history/provinces/2512 - Wahpekute.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2513,Moingwena,USA,USA,USA,american,protestant,Des Moines,grain,8,7,6,yes,no,0,5,1,2,et:history/provinces/2513 - Moingwena.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2514,Michigamea,USA,USA,USA,american,protestant,Cape Girardeau,grain,5,5,4,yes,no,0,5,1,2,et:history/provinces/2514 - Michigamea.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2515,Satuskhdin,USA,USA,USA,british_louisianan,protestant,Fort Smith,cotton,6,5,4,yes,no,0,5,1,2,et:history/provinces/2515 - Satuskhdin.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2516,Adai,USA,USA,USA,british_louisianan,catholic,Lake Charles,coal,7,10,6,yes,no,0,5,1,2,et:history/provinces/2516 - Adai.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2517,Mdewankton,USA,USA,USA,american,protestant,Duluth,fur,6,6,5,yes,no,0,5,1,2,et:history/provinces/2517 - Mdewankton.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2518,Noquet,USA,USA,USA,american,protestant,Eau Claire,naval_supplies,5,5,3,yes,no,0,5,1,2,et:history/provinces/2518 - Noquet.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2519,Kilatika,USA,USA,USA,american,protestant,Champaign,grain,6,6,5,yes,no,0,5,1,2,et:history/provinces/2519 - Kilatika.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2520,Mengkonkia,USA,USA,USA,american,protestant,Carbondale,grain,5,5,4,yes,no,0,5,1,2,et:history/provinces/2520 - Mengkonkia.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2521,Okouara,USA,USA,USA,american,protestant,Flint,paper,9,8,7,yes,no,0,5,1,2,et:history/provinces/2521 - Okouara.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2522,Mascouteo,USA,USA,USA,american,protestant,Grand Rapids,grain,11,11,10,yes,no,0,5,1,2,et:history/provinces/2522 - Mascouteo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2523,Piankeshaw,USA,USA,USA,american,protestant,Evansville,grain,11,11,11,yes,no,0,5,1,2,et:history/provinces/2523 - Piankeshaw.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2524,Wabash,USA,USA,USA,american,protestant,Bloomington,grain,7,7,5,yes,no,0,5,1,2,et:history/provinces/2524 - Wabash.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2525,Chillicothe,USA,USA,USA,american,protestant,Cincinnati,iron,15,14,14,yes,no,0,5,1,2,et:history/provinces/2525 - Chillicothe.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2526,Shatteras,USA,USA,USA,british_louisianan,protestant,Lexington,fur,10,10,9,yes,no,0,5,1,2,et:history/provinces/2526 - Shatteras.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2527,Chickamauga,USA,USA,USA,british_louisianan,protestant,Chattanooga,fur,11,11,10,yes,no,0,5,1,2,et:history/provinces/2527 - Chickamauga.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2528,Yazoo,USA,USA,USA,british_louisianan,protestant,Clarksdale,cotton,5,5,3,yes,no,0,5,1,2,et:history/provinces/2528 - Yazoo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2529,Natchez,USA,USA,USA,british_louisianan,protestant,Jackson,cotton,8,8,6,yes,no,0,5,1,2,et:history/provinces/2529 - Natchez.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2530,Biloxi,USA,USA,USA,british_louisianan,protestant,Biloxi,cotton,5,5,4,yes,no,0,5,1,2,et:history/provinces/2530 - Biloxi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2531,Napochi,USA,USA,USA,british_louisianan,protestant,Huntsville,tobacco,9,9,7,yes,no,0,5,1,2,et:history/provinces/2531 - Napochi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2532,Tohome,USA,USA,USA,british_louisianan,protestant,Birmingham,iron,10,9,8,yes,no,0,5,1,2,et:history/provinces/2532 - Tohome.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2533,Chatot,USA,USA,USA,british_louisianan,protestant,Panama City,salt,5,5,4,yes,no,0,5,1,2,et:history/provinces/2533 - Chatot.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2534,Yustaga,USA,USA,USA,british_louisianan,protestant,Gainesville,fish,6,6,4,yes,no,0,5,1,2,et:history/provinces/2534 - Yustaga.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2535,Calusa,USA,USA,USA,british_louisianan,protestant,Fort Myers,fish,7,7,7,yes,no,0,5,1,2,et:history/provinces/2535 - Calusa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2536,Mayaimi,USA,USA,USA,british_louisianan,catholic,Miami,fish,16,14,16,yes,no,0,5,1,2,et:history/provinces/2536 - Mayaimi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2537,Hitchiti,USA,USA,USA,british_louisianan,protestant,Perry,cotton,5,5,3,yes,no,0,5,1,2,et:history/provinces/2537 - Hitchiti.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2538,Yamasee,USA,USA,USA,british_louisianan,protestant,Macon,cotton,6,6,5,yes,no,0,5,1,2,et:history/provinces/2538 - Yamasee.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2539,Mocama,USA,USA,USA,british_louisianan,protestant,Brunswick,cotton,6,6,4,yes,no,0,5,1,2,et:history/provinces/2539 - Mocama.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2540,Coweta,USA,USA,USA,british_louisianan,protestant,Atlanta,wine,16,16,16,yes,no,0,5,1,2,et:history/provinces/2540 - Coweta.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2541,Saluda,USA,USA,USA,british_louisianan,protestant,Aiken,tobacco,6,6,5,yes,no,0,5,1,2,et:history/provinces/2541 - Saluda.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2542,Cusabo,USA,USA,USA,british_louisianan,protestant,Beaufort,fish,6,5,4,yes,no,0,5,1,2,et:history/provinces/2542 - Cusabo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2543,Waccamaw,USA,USA,USA,british_louisianan,protestant,Myrtle Beach,fish,6,6,4,yes,no,0,5,1,2,et:history/provinces/2543 - Waccamaw.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2544,Yadkin,USA,USA,USA,british_louisianan,protestant,Charlotte,tobacco,14,13,12,yes,no,0,5,1,2,et:history/provinces/2544 - Yadkin.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2545,Waxhaw,USA,USA,USA,british_louisianan,protestant,Fayetteville,tobacco,12,12,12,yes,no,0,5,1,2,et:history/provinces/2545 - Waxhaw.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2546,Chicora,USA,USA,USA,british_louisianan,protestant,Wilmington,tobacco,7,7,6,yes,no,0,5,1,2,et:history/provinces/2546 - Chicora.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2547,Roanoke,USA,USA,USA,british_louisianan,protestant,Elizabeth City,tobacco,6,6,5,yes,no,0,5,1,2,et:history/provinces/2547 - Roanoke.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2548,Tutelo,USA,USA,USA,british_louisianan,protestant,Wytheville,fur,5,5,3,yes,no,0,5,1,2,et:history/provinces/2548 - Tutelo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2549,Moratok,USA,USA,USA,british_louisianan,protestant,Charlottesville,tobacco,7,8,5,yes,no,0,5,1,2,et:history/provinces/2549 - Moratok.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2550,Doeg,USA,USA,USA,british_louisianan,protestant,Alexandria,tobacco,10,10,9,yes,no,0,5,1,2,et:history/provinces/2550 - Doeg.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2551,Monongakela,USA,USA,USA,american,protestant,Morgantown,coal,7,7,6,yes,no,0,5,1,2,et:history/provinces/2551 - Monongakela.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2552,Manahoac,USA,USA,USA,american,protestant,Martinsburg,grain,5,4,3,yes,no,0,5,1,2,et:history/provinces/2552 - Manahoac.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2553,Potomac,USA,USA,USA,american,protestant,Hagerstown,unknown,8,8,7,yes,no,0,5,1,2,et:history/provinces/2553 - Potomac.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2554,Nanticoke,USA,USA,USA,american,protestant,Baltimore,tobacco,15,15,13,yes,no,0,5,1,2,et:history/provinces/2554 - Nanticoke.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2555,Honniasont,USA,USA,USA,american,protestant,Pittsburgh,coal,8,8,7,yes,no,1,5,1,2,et:history/provinces/2555 - Honniasont.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2556,Juniata,USA,USA,USA,american,protestant,Altoona,grain,7,6,5,yes,no,0,5,1,2,et:history/provinces/2556 - Juniata.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2557,Atrakwaye,USA,USA,USA,american,protestant,Williamsport,grain,6,6,6,yes,no,0,5,1,2,et:history/provinces/2557 - Atrakwaye.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2558,Espachomy,USA,USA,USA,american,protestant,Newburgh,grain,11,10,8,yes,no,0,5,1,2,et:history/provinces/2558 - Espachomy.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2559,Adirondack,USA,USA,USA,american,protestant,Plattsburgh,naval_supplies,5,5,4,yes,no,0,5,1,2,et:history/provinces/2559 - Adirondack.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2560,Quinnipiac,USA,USA,USA,american,reformed,New Haven,fish,14,13,12,yes,no,0,5,1,2,et:history/provinces/2560 - Quinnipiac.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2561,Wampanoag,USA,USA,USA,american,catholic,Plymouth,fish,11,11,10,yes,no,0,5,1,2,et:history/provinces/2561 - Wampanoag.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2562,Pennacook,USA,USA,USA,american,protestant,Concord,naval_supplies,7,7,6,yes,no,0,5,1,2,et:history/provinces/2562 - Pennacook.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2563,Missisquoi,USA,USA,USA,american,catholic,Burlington,unknown,3,3,2,yes,no,0,5,1,2,et:history/provinces/2563 - Missisquoi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2564,Sokoki,USA,USA,USA,american,protestant,Lebanon,fur,3,3,2,yes,no,0,5,1,2,et:history/provinces/2564 - Sokoki.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2565,Kennebec,USA,USA,USA,american,protestant,Skowhegan,paper,2,2,2,yes,no,0,5,1,2,et:history/provinces/2565 - Kennebec.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2566,Passamaquoddy,USA,USA,USA,american,protestant,Machias,fish,2,2,2,yes,no,0,5,1,2,et:history/provinces/2566 - Passamaquoddy.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2567,Aroostook,USA,USA,USA,american,protestant,Houlton,naval_supplies,1,1,1,yes,no,0,5,1,2,et:history/provinces/2567 - Aroostook.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2568,Kespukwitk,CAN,CAN,CAN,british_canadian,catholic,Yarmouth,fish,2,2,1,yes,no,0,5,1,2,et:history/provinces/2568 - Kespukwitk.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2569,Eskikewakik,CAN,CAN,CAN,gaelic_canadian,protestant,Halifax,fish,4,4,3,yes,no,0,5,1,2,et:history/provinces/2569 - Eskikewakik.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2570,Wolystooq,CAN,CAN,CAN,british_canadian,protestant,Saint John,fish,2,2,1,yes,no,0,5,1,2,et:history/provinces/2570 - Wolystooq.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2571,Madawaska,CAN,CAN,CAN,british_canadian,catholic,Grand Falls,fur,1,1,1,yes,no,0,5,1,2,et:history/provinces/2571 - Madawaska.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2572,Siknikt,CAN,CAN,CAN,french_canadian,catholic,Bathurst,fish,2,2,1,yes,no,0,5,1,2,et:history/provinces/2572 - Siknikt.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2573,Placentia,CAN,CAN,CAN,british_canadian,protestant,Placentia,fish,1,3,1,yes,no,0,5,1,2,et:history/provinces/2573 - Placentia.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2574,Sikumiut,CAN,CAN,CAN,inuit,protestant,Hopedale,fish,1,1,1,yes,no,0,5,1,2,et:history/provinces/2574 - Sikumiut.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2575,Naskapi,CAN,CAN,CAN,british_canadian,protestant,Happy Valley-Goose Bay,fur,1,1,1,yes,no,0,5,1,2,et:history/provinces/2575 - Naskapi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2576,Mingan,CAN,CAN,CAN,french_canadian,catholic,Havre-Saint-Pierre,fish,1,1,1,yes,no,0,5,1,2,et:history/provinces/2576 - Mingan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2577,Manicouagan,CAN,CAN,CAN,french_canadian,catholic,Sept-Îles,fish,1,1,1,yes,no,0,5,1,2,et:history/provinces/2577 - Manicouagan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2578,Anticosti,CAN,CAN,CAN,french_canadian,catholic,Port-Menier,fish,1,1,1,yes,no,0,5,1,2,et:history/provinces/2578 - Anticosti.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2579,Piekougami,CAN,CAN,CAN,french_canadian,catholic,Chicoutimi,fur,1,1,1,yes,no,0,5,1,2,et:history/provinces/2579 - Piekougami.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2580,Atikamekw,CAN,CAN,CAN,french_canadian,catholic,La Tuque,fur,1,1,1,yes,no,0,5,1,2,et:history/provinces/2580 - Atikamekw.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2581,Timiskaming,CAN,CAN,CAN,french_canadian,catholic,Ville-Marie,fur,1,1,1,yes,no,0,5,1,2,et:history/provinces/2581 - Timiskaming.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2582,Maliseet,CAN,CAN,CAN,french_canadian,catholic,Rivière-du-Loup,fish,1,1,1,yes,no,0,5,1,2,et:history/provinces/2582 - Maliseet.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2583,Etchemins,CAN,CAN,CAN,french_canadian,catholic,Lévis,fish,3,3,2,yes,no,0,5,1,2,et:history/provinces/2583 - Etchemins.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2584,Loup,CAN,CAN,CAN,french_canadian,catholic,Longueuil,fur,4,4,3,yes,no,0,5,1,2,et:history/provinces/2584 - Loup.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2585,Kichesipi,CAN,CAN,CAN,british_canadian,protestant,Gravenhurst,fur,4,4,2,yes,no,0,5,1,2,et:history/provinces/2585 - Kichesipi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2586,Tionontate,CAN,CAN,CAN,british_canadian,protestant,Kitchener,tobacco,6,6,4,yes,no,0,5,1,2,et:history/provinces/2586 - Tionontate.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2587,Odawa,CAN,CAN,CAN,british_canadian,protestant,Owen Sound,grain,4,4,2,yes,no,0,5,1,2,et:history/provinces/2587 - Odawa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2588,Piscatang,CAN,CAN,CAN,british_canadian,catholic,Timmins,gold,1,1,1,yes,no,0,5,1,2,et:history/provinces/2588 - Piscatang.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2589,Kesagami,CAN,CAN,CAN,british_canadian,catholic,Cochrane,fur,1,1,1,yes,no,0,5,1,2,et:history/provinces/2589 - Kesagami.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2590,Shaggami,CAN,CAN,CAN,british_canadian,catholic,Kapuskasing,fur,1,1,1,yes,no,0,5,1,2,et:history/provinces/2590 - Shaggami.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2591,Outoulibi,CAN,CAN,CAN,british_canadian,catholic,Nakina,fur,1,1,1,yes,no,0,5,1,2,et:history/provinces/2591 - Outoulibi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2592,Omushkego,CAN,CAN,CAN,british_canadian,protestant,Fort Severn,fur,1,1,1,yes,no,0,5,1,2,et:history/provinces/2592 - Omushkego.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2593,Wappus,CAN,CAN,CAN,british_canadian,protestant,Kenora,fur,1,1,1,yes,no,0,5,1,2,et:history/provinces/2593 - Wappus.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2594,Quennebigon,CAN,CAN,CAN,cree,protestant,Thompson,fur,1,1,1,yes,no,0,5,1,2,et:history/provinces/2594 - Quennebigon.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2595,Saskatchewan,CAN,CAN,CAN,chipewyan,catholic,Prince Albert,copper,1,1,1,yes,no,0,5,1,2,et:history/provinces/2595 - Saskatchewan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2596,Mahmikiwiniyak,CAN,CAN,CAN,british_canadian,protestant,Yorkton,fur,2,2,2,yes,no,0,5,1,2,et:history/provinces/2596 - Mahmikiwiniyak.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2597,Sipiwininiwak,CAN,CAN,CAN,british_canadian,protestant,Saskatoon,fur,4,4,3,yes,no,0,5,1,2,et:history/provinces/2597 - Sipiwininiwak.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2598,Hebina,CAN,CAN,CAN,british_canadian,protestant,Swift Current,grain,2,2,2,yes,no,0,5,1,2,et:history/provinces/2598 - Hebina.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2599,Athabasca,CAN,CAN,CAN,british_canadian,catholic,Fort Chipewyan,fur,1,1,1,yes,no,0,5,1,2,et:history/provinces/2599 - Athabasca.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2600,Nihithawak,CAN,CAN,CAN,british_canadian,catholic,Fort Vermillion,fur,1,1,1,yes,no,0,5,1,2,et:history/provinces/2600 - Nihithawak.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2601,Alberta,CAN,CAN,CAN,british_canadian,protestant,Peace River,fur,1,2,1,yes,no,0,5,1,2,et:history/provinces/2601 - Alberta.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2602,Siksikawa,CAN,CAN,CAN,british_canadian,protestant,Calgary,grain,7,7,5,yes,no,0,5,1,2,et:history/provinces/2602 - Siksikawa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2603,Sekani,CAN,CAN,CAN,athabascan,protestant,Fort St. John,fur,1,1,1,yes,no,0,5,1,2,et:history/provinces/2603 - Sekani.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2604,Dakelh,CAN,CAN,CAN,british_canadian,protestant,Prince George,grain,1,2,1,yes,no,0,5,1,2,et:history/provinces/2604 - Dakelh.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2605,Secwepemc,CAN,CAN,CAN,british_canadian,protestant,100 Mile House,grain,1,2,1,yes,no,0,5,1,2,et:history/provinces/2605 - Secwepemc.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
